2.000000	4.000000	8.000000	16.000000	32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	4096.000000	8192.000000	
0.007776	0.007008	0.007168	0.007136	0.009152	0.008832	0.006784	0.001248	0.001280	0.001536	0.001280	0.001312	0.011744	
0.007424	0.006368	0.005888	0.007008	0.007104	0.007808	0.004096	0.001280	0.001280	0.001280	0.001280	0.022720	0.012000	
0.007296	0.006688	0.007264	0.007136	0.008640	0.008448	0.003968	0.001280	0.001344	0.001312	0.001216	0.001408	0.010464	
0.007232	0.006208	0.005888	0.008160	0.007488	0.006880	0.004544	0.001280	0.001280	0.001248	0.001312	0.013344	0.011776	
0.006752	0.007648	0.009152	0.007328	0.006784	0.007904	0.003968	0.001280	0.001280	0.001312	0.001536	0.011808	0.011392	
0.006880	0.007072	0.006784	0.007936	0.006912	0.008192	0.004256	0.001280	0.001312	0.001280	0.001344	0.009856	0.011904	
0.007456	0.006496	0.008512	0.006432	0.008320	0.007584	0.005600	0.001280	0.001280	0.001280	0.001312	0.016800	0.008896	
0.006816	0.007168	0.007424	0.006784	0.007808	0.006432	0.005568	0.001280	0.001536	0.001280	0.001408	0.001280	0.011616	
0.006144	0.006624	0.008128	0.008416	0.007040	0.007136	0.004000	0.001312	0.001312	0.001280	0.001344	0.013184	0.008256	
