2.000000	4.000000	8.000000	16.000000	32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	4096.000000	8192.000000	
0.025632	0.020128	0.019072	0.021632	0.019264	0.022720	0.036128	0.128160	0.986432	8.430110	65.695200	570.195000	4127.550000	
0.019552	0.018816	0.019392	0.019136	0.020064	0.023584	0.036640	0.129888	0.991168	8.552900	65.737500	528.984000	4261.800000	
0.020512	0.019552	0.019008	0.021056	0.018048	0.026720	0.040128	0.129568	0.986400	8.232770	65.692400	519.183000	4236.880000	
0.019520	0.019008	0.017888	0.026144	0.020000	0.024256	0.039968	0.129056	0.988416	8.237790	68.024800	529.781000	4187.310000	
0.019200	0.019168	0.018144	0.023136	0.019328	0.024256	0.041888	0.129568	0.988224	8.247680	65.687400	518.744000	4155.380000	
0.019392	0.018688	0.018432	0.018144	0.019584	0.026816	0.037600	0.128416	1.013820	8.237890	65.696700	532.922000	4212.340000	
0.019168	0.019424	0.017344	0.019776	0.021312	0.024128	0.036608	0.129280	0.987744	8.233020	70.704100	532.662000	4258.090000	
0.019872	0.019328	0.019360	0.021248	0.020160	0.023520	0.037536	0.129056	0.991488	8.244450	65.678000	517.984000	4207.770000	
0.021760	0.019264	0.019648	0.021856	0.022912	0.026048	0.037760	0.129536	0.991008	8.597790	65.676600	517.451000	4182.390000	
