32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	4096.000000	8192.000000	
0.023424	0.030048	0.075648	0.456384	3.514620	24.212900	187.719000	1491.400000	12239.600000	
0.021184	0.028864	0.078816	0.454688	3.633660	23.025100	184.192000	1493.390000	12250.300000	
0.021216	0.030048	0.081856	0.455904	3.521820	23.501300	182.904000	1553.320000	12314.100000	
0.020608	0.030208	0.079072	0.456384	3.641950	22.554100	192.374000	1582.080000	12374.200000	
0.022624	0.028768	0.079008	0.463136	3.524580	22.540200	189.701000	1498.110000	12408.200000	
0.022400	0.029728	0.077952	0.457632	3.526910	24.506900	198.018000	1499.290000	12422.200000	
0.026880	0.030848	0.077120	0.456416	3.523010	23.963600	186.501000	1528.980000	12443.600000	
0.025056	0.031136	0.076480	0.457408	3.521310	24.640400	183.025000	1543.620000	12458.800000	
0.024768	0.031008	0.082144	0.458560	3.770940	22.560300	183.884000	1518.790000	12471.700000	
0.021120	0.031584	0.078592	0.455072	3.522780	22.553500	184.441000	1505.080000	12572.100000	
0.022016	0.032704	0.078144	0.456704	3.518240	22.527700	181.731000	1503.840000	12598.300000	
0.022272	0.033056	0.078400	0.458400	3.517060	22.526700	186.352000	1503.770000	12552.900000	
0.021024	0.030592	0.079392	0.463424	3.640220	22.543300	183.475000	1503.290000	12547.900000	
0.022048	0.030176	0.076768	0.456288	3.529500	22.514900	185.229000	1539.680000	12536.500000	
0.022208	0.029632	0.075904	0.463328	3.529180	22.542600	185.883000	1511.950000	12539.900000	
0.023264	0.030944	0.074848	0.457600	3.906340	22.520400	182.892000	1507.900000	12540.400000	
0.022432	0.029984	0.077088	0.456064	3.518660	22.521500	183.070000	1510.240000	12561.900000	
0.022368	0.029824	0.078688	0.463488	2.913920	22.521000	181.731000	1508.510000	12552.500000	
0.021152	0.032320	0.076000	0.456448	3.162500	22.533300	202.029000	1510.240000	12598.400000	
