32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	4096.000000	8192.000000	
0.036160	0.131968	0.852608	6.499780	62.286400	475.882000	3743.780000	30419.100000	251841.000000	
0.036832	0.130912	0.852928	6.499460	62.283800	475.384000	3743.300000	30817.900000	252453.000000	
0.040064	0.133152	0.851488	6.498780	62.278000	474.830000	3743.760000	31048.300000	252582.000000	
0.039360	0.131712	0.850560	6.499650	62.297000	474.009000	3745.340000	31059.800000	252676.000000	
0.039584	0.132448	0.852768	6.498080	62.295800	475.570000	3743.980000	31065.500000	252600.000000	
0.040992	0.130560	0.851424	6.500670	62.284800	474.412000	3742.660000	31091.300000	252495.000000	
0.038528	0.132192	0.851744	6.500100	62.304000	474.650000	3743.200000	31181.000000	252309.000000	
0.040960	0.131264	0.851424	6.499420	62.301000	474.764000	3742.420000	31154.400000	252452.000000	
0.041248	0.132896	0.853184	6.500100	62.285200	474.673000	3743.260000	31159.600000	252917.000000	
