32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	4096.000000	8192.000000	
0.028960	0.038496	0.112288	0.670432	5.226880	40.680200	309.257000	2384.930000	19171.000000	
0.028128	0.039136	0.112864	0.669984	5.218400	40.664700	307.653000	2384.400000	19168.900000	
0.031776	0.039360	0.112608	0.668672	5.230340	40.661000	309.026000	2385.300000	19163.100000	
0.030112	0.041856	0.113696	0.671104	5.192030	40.664800	309.729000	2383.070000	19168.500000	
0.030080	0.038368	0.113856	0.668832	5.225980	40.665400	308.560000	2383.730000	19162.100000	
0.029664	0.041952	0.113088	0.669184	5.258020	40.650000	308.910000	2383.750000	19163.700000	
0.028352	0.040128	0.112704	0.669984	5.232220	40.657800	307.025000	2385.280000	19166.400000	
0.029120	0.039776	0.111808	0.670752	5.198050	40.658800	308.244000	2384.530000	19195.200000	
0.031040	0.039136	0.114400	0.668896	5.232540	40.655500	310.211000	2382.430000	19221.500000	
