32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	4096.000000	8192.000000	
0.030016	0.032512	0.067488	0.267840	2.155010	17.172400	137.609000	1070.690000	8931.110000	
0.028960	0.033024	0.066432	0.268256	2.161540	17.175400	137.210000	1070.910000	8927.340000	
0.028160	0.034336	0.067872	0.267552	2.158020	17.171900	137.555000	1068.800000	8928.980000	
0.032992	0.032064	0.068512	0.267520	2.155360	17.173500	137.569000	1071.090000	8927.760000	
0.030080	0.034752	0.066144	0.267360	2.162530	17.173900	137.577000	1067.510000	8927.250000	
0.041984	0.033504	0.067616	0.267968	2.156580	17.172700	137.171000	1069.880000	8928.850000	
0.027776	0.031936	0.067872	0.268064	2.155010	17.169600	137.202000	1068.760000	8928.800000	
0.030400	0.034432	0.067072	0.267744	2.195330	17.172800	137.608000	1069.580000	8930.360000	
0.030496	0.033536	0.068480	0.268480	2.161920	17.172800	137.564000	1068.990000	8930.890000	
