32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.009120	0.023328	0.144032	1.078210	9.756260	77.958800	632.304000	
0.009152	0.023456	0.144096	1.078020	9.755390	77.994100	632.390000	
0.009216	0.023456	0.159552	1.077600	9.761340	77.988700	632.465000	
0.009152	0.023520	0.162016	1.078560	9.764830	78.013200	632.215000	
0.164352	0.023360	0.143712	1.077410	9.754270	77.958000	632.487000	
0.009216	0.023296	0.161216	1.078300	9.751010	77.975800	632.187000	
0.009216	0.023360	0.148896	1.078820	9.759780	77.981200	632.438000	
0.009152	0.023680	0.144000	1.077600	9.757180	78.004500	632.510000	
0.009152	0.023488	0.143680	1.077570	9.761440	78.032900	632.407000	
