32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	4096.000000	8192.000000	
0.023488	0.028640	0.048864	0.148096	1.163940	9.216260	73.754300	559.637000	4446.110000	
0.024480	0.030656	0.048160	0.149440	1.162850	9.219330	73.751400	558.096000	4442.540000	
0.025120	0.030144	0.046720	0.148832	1.162940	9.209090	73.711700	559.567000	4446.930000	
0.024576	0.029664	0.048512	0.148544	1.163940	9.214750	73.726400	558.660000	4444.870000	
0.024224	0.030656	0.048416	0.148384	1.164540	9.212540	73.751300	558.252000	4445.780000	
0.026368	0.030912	0.047520	0.152288	1.163140	9.228030	73.787600	557.301000	4442.290000	
0.028608	0.029760	0.048064	0.148768	1.163650	9.218080	73.728600	558.930000	4444.620000	
0.026592	0.028864	0.047200	0.148640	1.161470	9.216830	73.719900	558.838000	4443.590000	
0.027232	0.028256	0.048800	0.148960	1.163230	9.207940	73.735600	558.970000	4443.300000	
