32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.012672	0.020000	0.053600	0.386720	3.045090	24.249000	193.714000	
0.012640	0.019872	0.070240	0.388928	3.050180	24.251700	193.782000	
0.128800	0.019808	0.053600	0.387296	3.045540	24.230200	193.788000	
0.012672	0.019840	0.055296	0.387392	3.041890	24.242900	193.832000	
0.012608	0.138240	0.053600	0.389472	3.044640	24.259500	193.715000	
0.133984	0.020032	0.054816	0.387488	3.053180	24.227600	193.802000	
0.136864	0.019936	0.054464	0.392288	3.043810	24.237500	193.784000	
0.012608	0.019808	0.053760	0.388608	3.040190	24.242200	193.732000	
0.012800	0.146944	0.061344	0.387392	3.039420	24.236000	193.784000	
