32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	4096.000000	8192.000000	
0.031328	0.050752	0.095872	0.457952	3.400480	26.730600	206.673000	1528.900000	12135.900000	
0.050368	0.051552	0.086720	0.452096	3.404740	26.678100	206.605000	1529.280000	12140.500000	
0.048288	0.049536	0.099072	0.459200	3.403330	26.658200	206.595000	1530.990000	12132.400000	
0.050272	0.054816	0.100832	0.456128	3.406910	26.664200	206.926000	1530.060000	12143.100000	
0.049920	0.050880	0.098752	0.439232	3.405600	26.750800	204.106000	1531.420000	12147.900000	
0.046208	0.053888	0.084000	0.463904	3.406020	26.574000	206.724000	1531.590000	12139.500000	
0.050560	0.050624	0.095104	0.440480	3.424000	26.508400	206.599000	1524.320000	12141.700000	
0.043840	0.053920	0.094080	0.453600	3.401890	26.734600	206.644000	1530.290000	12146.200000	
0.044000	0.046368	0.103264	0.465344	3.400860	26.636400	206.564000	1530.260000	12130.300000	
