32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	4096.000000	8192.000000	
0.040224	0.052704	0.102496	0.351200	2.533890	22.446000	199.639000	1566.530000	12746.400000	
0.043616	0.057120	0.094720	0.342592	2.515780	22.654800	199.465000	1564.470000	12743.700000	
0.050240	0.061152	0.100640	0.353088	2.520930	22.941400	199.428000	1567.130000	12744.800000	
0.053088	0.061120	0.093472	0.330272	2.532670	22.734500	199.506000	1565.250000	12747.000000	
0.053312	0.056352	0.100160	0.348192	2.524990	22.198300	199.870000	1566.930000	12744.400000	
0.041376	0.053888	0.102368	0.359936	2.518880	22.182200	199.263000	1566.270000	12751.200000	
0.053408	0.056352	0.093888	0.356864	2.531300	22.347300	199.977000	1566.110000	12748.800000	
0.052992	0.058752	0.090464	0.346016	2.526980	22.341500	199.420000	1567.220000	12746.300000	
0.053664	0.058336	0.081856	0.356320	2.543710	22.732800	199.565000	1566.180000	12745.400000	
