32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	4096.000000	8192.000000	
0.037856	0.109216	0.654848	4.990660	48.036800	368.827000	2899.490000	23273.500000	194989.000000	
0.036288	0.108928	0.654016	4.990180	48.126400	368.792000	2902.000000	23574.600000	195147.000000	
0.036864	0.107968	0.656256	4.989820	48.039100	369.814000	2889.020000	23801.000000	195377.000000	
0.038016	0.108096	0.656608	4.987390	48.138100	369.431000	2897.730000	23834.900000	194185.000000	
0.037248	0.109312	0.655328	4.988100	48.055600	368.589000	2899.850000	23911.600000	195383.000000	
0.036704	0.110176	0.656032	4.987420	48.121300	369.284000	2895.850000	24025.300000	194992.000000	
0.036640	0.108864	0.655808	4.989470	48.124300	368.121000	2889.460000	24029.000000	195575.000000	
0.037376	0.109600	0.655744	4.989060	48.042200	368.952000	2894.950000	24066.400000	195854.000000	
0.038112	0.108224	0.655040	4.989280	48.039300	368.888000	2894.900000	23968.800000	195668.000000	
