32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	4096.000000	8192.000000	
0.040800	0.049152	0.085856	0.319712	2.063140	15.617100	123.408000	865.122000	6590.340000	
0.034912	0.050816	0.087936	0.318944	2.059070	15.617700	123.348000	862.091000	6590.830000	
0.035456	0.048608	0.086464	0.324128	2.062850	15.623700	123.331000	864.911000	6584.860000	
0.035904	0.049408	0.088672	0.318656	2.056670	15.614000	123.342000	865.076000	6588.900000	
0.036064	0.051328	0.087296	0.321312	2.060130	15.617000	123.363000	864.211000	6587.150000	
0.036480	0.045920	0.082912	0.318208	2.060740	15.622900	123.350000	862.302000	6580.260000	
0.038176	0.045920	0.084128	0.317760	2.057790	15.630900	123.310000	862.577000	6587.990000	
0.040960	0.045376	0.085760	0.318752	2.065090	15.629100	123.388000	860.083000	6583.060000	
0.039456	0.045344	0.083008	0.324320	2.059840	15.626500	123.353000	865.371000	6588.510000	
