32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	4096.000000	8192.000000	
0.030080	0.032640	0.049344	0.110208	0.676672	5.036030	39.813500	304.452000	2139.400000	
0.029504	0.033056	0.049216	0.112544	0.676672	5.036540	39.803800	304.031000	2141.580000	
0.030368	0.035072	0.051552	0.116064	0.676064	5.032130	39.828100	305.390000	2143.000000	
0.029952	0.032128	0.048224	0.114912	0.676256	5.033310	39.837700	304.894000	2144.760000	
0.029376	0.033216	0.045792	0.116928	0.677632	5.031200	39.827600	303.590000	2143.200000	
0.028832	0.033824	0.045088	0.115360	0.676736	5.027550	39.833200	303.066000	2142.310000	
0.028960	0.031840	0.047360	0.119296	0.676032	5.030300	39.820400	304.772000	2144.950000	
0.030944	0.034496	0.046496	0.116288	0.679360	5.031840	39.829000	303.631000	2142.960000	
0.030144	0.032224	0.045216	0.115296	0.683040	5.031170	39.842100	305.508000	2144.340000	
