32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	4096.000000	8192.000000	
0.045312	0.103264	0.590016	4.326880	34.149500	315.260000	2270.720000	18515.900000	163035.000000	
0.045376	0.104288	0.588896	4.340640	34.135100	316.385000	2269.050000	19005.100000	163082.000000	
0.045184	0.106752	0.587552	4.328830	34.167000	314.250000	2269.290000	19695.300000	163155.000000	
0.046784	0.106528	0.586464	4.326460	34.165800	316.364000	2268.810000	19793.900000	163019.000000	
0.046848	0.104832	0.584864	4.331040	34.136000	316.101000	2266.220000	19897.900000	163149.000000	
0.044416	0.105664	0.584128	4.330020	34.156100	316.135000	2268.990000	19913.900000	163254.000000	
0.045024	0.105248	0.591232	4.329700	34.633400	316.281000	2268.370000	19995.400000	163317.000000	
0.044704	0.110272	0.585504	4.328830	34.163800	316.320000	2268.610000	19996.200000	163286.000000	
0.046752	0.111136	0.584096	4.329760	34.164600	313.760000	2267.780000	20010.400000	163225.000000	
