32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	4096.000000	8192.000000	
0.032000	0.034368	0.058624	0.207552	1.436260	11.548300	91.864800	657.490000	5100.810000	
0.031712	0.033632	0.056736	0.208256	1.435840	11.550100	91.855200	659.371000	5102.050000	
0.032352	0.032416	0.061472	0.206176	1.436290	11.549300	91.867000	658.752000	5101.200000	
0.032640	0.031488	0.059296	0.207584	1.438080	11.553500	91.834300	657.237000	5099.810000	
0.034112	0.032384	0.055584	0.207648	1.437950	11.548200	91.878300	657.344000	5099.980000	
0.032352	0.032640	0.054656	0.209664	1.433090	11.545500	91.901300	659.993000	5100.300000	
0.031456	0.033696	0.056192	0.208064	1.438940	11.553600	91.910200	657.926000	5099.020000	
0.032736	0.037504	0.054304	0.214528	1.435070	11.556800	91.927600	657.883000	5099.820000	
0.032384	0.031296	0.056160	0.207488	1.432000	11.550500	91.921000	659.680000	5098.490000	
