32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.108128	1.262590	18.968200	285.866000	3948.890000	81584.200000	
0.103744	1.262020	18.957400	288.730000	3950.460000	84791.000000	
0.118176	1.261890	18.955900	288.799000	3949.660000	84919.500000	
0.103072	1.259780	18.958400	286.938000	3950.370000	84752.500000	
0.115136	1.264320	18.968700	285.353000	3951.700000	84861.100000	
0.104032	1.260740	18.962200	285.290000	3948.930000	84766.600000	
0.109056	1.267070	18.978200	288.837000	3953.690000	84790.100000	
0.123072	1.265630	18.954700	287.533000	3949.070000	84783.100000	
0.102400	1.263810	18.959700	287.308000	3948.670000	84743.800000	
