32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	4096.000000	8192.000000	
0.033088	0.043904	0.105280	0.488352	3.654180	28.537200	222.785000	1553.440000	12174.100000	
0.032672	0.041248	0.118496	0.491936	3.649020	28.525700	224.825000	1553.520000	12171.700000	
0.034144	0.042176	0.106336	0.491680	3.649340	28.532200	222.652000	1553.210000	12170.200000	
0.036928	0.042624	0.102496	0.490304	3.652030	28.502900	224.667000	1549.100000	12177.400000	
0.036320	0.046016	0.103584	0.495040	3.657280	28.538000	224.952000	1551.100000	12174.600000	
0.037632	0.046304	0.102272	0.517184	3.648670	28.525500	224.203000	1553.370000	12180.100000	
0.035776	0.056384	0.100832	0.492544	3.654910	28.527100	224.390000	1553.190000	12165.200000	
0.037504	0.045152	0.102688	0.492352	3.661630	28.546300	223.473000	1553.340000	12165.500000	
0.035168	0.045408	0.102880	0.487968	3.658980	28.552700	222.842000	1550.720000	12168.000000	
