32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.089216	0.561184	6.321570	72.282800	629.852000	4805.050000	37912.700000	
0.088704	0.559456	6.324960	72.129600	627.035000	4802.750000	37913.100000	
0.091008	0.560000	6.331300	71.826000	628.988000	4805.540000	37913.000000	
0.093376	0.557248	6.329920	72.293300	627.113000	4803.130000	37914.600000	
0.090112	0.560640	6.321220	72.114200	629.727000	4804.930000	37911.800000	
0.089728	0.560736	6.329760	72.128300	627.939000	4803.680000	37914.400000	
0.090976	0.557408	6.330910	71.968900	628.364000	4804.880000	37912.800000	
0.090688	0.563168	6.320450	72.299800	628.370000	4803.960000	38001.300000	
0.094944	0.562464	6.322210	72.121100	628.728000	4804.850000	38079.700000	
