32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.139232	0.909056	8.084220	81.228600	679.389000	6379.450000	
0.141536	0.909344	8.085470	81.174600	678.570000	6379.700000	
0.144576	0.909024	8.082370	81.239600	678.594000	6380.020000	
0.137536	0.910528	8.084160	81.187200	678.387000	6379.690000	
0.133984	0.913312	8.083360	81.263000	678.893000	6379.670000	
0.132864	0.909888	8.088450	81.234600	679.179000	6379.520000	
0.131744	0.909920	8.085090	81.223400	678.503000	6379.570000	
0.133024	0.911808	8.092220	81.248500	678.452000	6379.830000	
0.132256	0.910336	8.100060	81.296700	678.799000	6379.660000	
