32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.025184	0.052640	0.244960	2.122590	17.698700	141.343000	1186.080000	
0.024032	0.050912	0.248736	2.127680	17.727100	141.342000	1125.940000	
0.023872	0.049664	0.249664	2.127140	17.730300	141.519000	1125.900000	
0.024224	0.048832	0.247968	2.126140	17.736500	141.520000	1125.990000	
0.026464	0.048352	0.254944	2.125380	17.713800	141.306000	1125.850000	
0.026560	0.049568	0.259104	2.126340	17.740100	141.367000	1125.960000	
0.024992	0.049056	0.250976	2.133220	17.742400	153.870000	1126.020000	
0.023936	0.052640	0.248448	2.131420	17.742200	153.499000	1126.010000	
0.024896	0.049952	0.249472	2.126780	17.697200	153.500000	1125.960000	
