32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.126368	0.832928	7.677280	79.220400	664.359000	6343.910000	
0.124864	0.832256	7.675900	79.197800	664.784000	6344.360000	
0.123808	0.833184	7.675260	79.224700	664.568000	6349.370000	
0.123424	0.833056	7.670910	79.197200	665.065000	6350.210000	
0.123072	0.833248	7.679260	79.227100	664.633000	6343.910000	
0.124288	0.834080	7.679550	79.216100	664.941000	6345.920000	
0.123136	0.836832	7.675520	79.213900	664.949000	6347.500000	
0.123424	0.835008	7.681700	79.218600	664.071000	6341.280000	
0.123168	0.834912	7.675620	79.223000	664.783000	6347.320000	
