32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.037088	0.060832	0.267808	2.156320	17.747500	141.322000	1255.350000	
0.037056	0.062016	0.265536	2.132930	17.705000	141.389000	1125.890000	
0.036544	0.060352	0.269504	2.133060	17.721400	153.787000	1126.120000	
0.037824	0.060992	0.266720	2.135970	17.807500	164.589000	1126.020000	
0.038432	0.060864	0.267424	2.147070	17.744800	164.578000	1125.840000	
0.036032	0.061600	0.266560	2.133470	17.686300	164.557000	1126.020000	
0.036160	0.059968	0.267392	2.139330	17.742400	164.852000	1126.070000	
0.035584	0.060544	0.268256	2.135360	17.735100	164.920000	1126.020000	
0.035744	0.060832	0.266048	2.139140	17.730600	164.924000	1125.980000	
