32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.023360	0.042272	0.207776	1.752160	15.305100	133.221000	1068.300000	
0.023424	0.042272	0.201888	1.759200	15.322900	133.202000	1068.260000	
0.023360	0.042336	0.197600	1.750910	15.276500	133.294000	1068.370000	
0.023136	0.043872	0.203392	1.748670	15.319000	133.262000	1068.460000	
0.023424	0.042816	0.196736	1.757600	15.318200	133.214000	1068.050000	
0.023328	0.042400	0.203808	1.745020	15.298100	133.240000	1068.390000	
0.024160	0.041728	0.196576	1.754180	15.309100	133.235000	1068.290000	
0.023136	0.048544	0.199232	1.756700	15.314100	133.215000	1068.010000	
0.022880	0.050880	0.199584	1.748640	15.279800	133.226000	1068.590000	
