32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.032832	0.058336	0.380160	3.557250	28.994200	229.118000	1854.770000	
0.031136	0.058592	0.379232	3.556350	29.005200	229.183000	1854.670000	
0.030848	0.064800	0.372256	3.557890	28.988300	229.194000	1855.030000	
0.028640	0.061696	0.374752	3.553570	29.006000	229.171000	1854.590000	
0.029280	0.060256	0.371008	3.556480	28.998800	229.154000	1854.640000	
0.029152	0.063552	0.374432	3.553950	29.008700	229.215000	1854.670000	
0.029280	0.063264	0.370208	3.561410	29.021600	229.244000	1854.820000	
0.028960	0.060896	0.368192	3.560700	28.977200	229.146000	1854.750000	
0.028928	0.066272	0.363360	3.566400	28.975700	229.175000	1854.660000	
