32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.058112	0.297568	3.389280	38.234200	332.358000	2422.250000	18901.000000	
0.062496	0.292768	3.392350	38.226600	332.402000	2422.380000	18900.800000	
0.061888	0.295808	3.387140	38.241900	332.355000	2422.580000	18898.800000	
0.057536	0.293696	3.390850	38.227500	332.400000	2422.470000	18900.800000	
0.059936	0.296768	3.393220	38.234100	332.331000	2422.120000	18899.100000	
0.060800	0.292000	3.383680	38.194400	332.349000	2422.510000	18900.000000	
0.057440	0.293408	3.391740	38.214400	332.306000	2421.730000	18899.600000	
0.059296	0.300544	3.389570	38.227400	332.360000	2422.550000	18899.900000	
0.061152	0.291808	3.376670	38.201600	332.377000	2422.270000	18899.100000	
