32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.031264	0.041824	0.159648	1.052160	8.860670	70.265900	559.397000	
0.030784	0.044576	0.159392	1.050110	8.858850	70.239500	559.326000	
0.031008	0.042784	0.155136	1.056000	8.865020	70.252900	559.347000	
0.031232	0.043072	0.159840	1.050850	8.857440	70.243000	559.340000	
0.030944	0.042848	0.155968	1.053820	8.856640	70.247100	559.349000	
0.031840	0.044224	0.159520	1.052030	8.855550	70.258200	559.385000	
0.031424	0.042976	0.159744	1.057540	8.851170	70.268900	559.349000	
0.031072	0.042528	0.158944	1.050370	8.848000	70.267800	559.342000	
0.031232	0.042048	0.156064	1.051520	8.849660	70.274800	559.367000	
