32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.041056	0.179648	1.428130	14.006900	118.427000	958.151000	7652.760000	
0.041952	0.178688	1.426140	14.007800	118.397000	958.181000	7652.780000	
0.039264	0.178976	1.433250	14.008700	118.425000	958.138000	7652.710000	
0.039072	0.178272	1.428480	14.008200	118.420000	958.197000	7652.600000	
0.039136	0.189248	1.433660	14.000700	118.391000	958.156000	7652.750000	
0.038624	0.180768	1.435200	14.008000	118.406000	958.190000	7652.650000	
0.039520	0.178816	1.439230	14.006800	118.420000	958.210000	7652.640000	
0.038944	0.183872	1.437920	14.011400	118.410000	958.186000	7652.820000	
0.038336	0.183424	1.430400	14.012400	118.394000	958.186000	7652.750000	
